millis,lat,lon,sat,alt,data,hora,altp,p,ax,ay,az,gx,gy,gz,pqd
166080,-22.590933,-42.764537,12,11.60,2025/6/2,13:32:51,0.60,1026.50,-1.34,9.38,-0.79,-0.01,-0.03,0.02,0
166316,-22.590933,-42.764537,12,11.60,2025/6/2,13:32:51,0.43,1026.52,-1.24,9.78,-1.00,0.03,-0.01,0.07,0
166549,-22.590933,-42.764537,12,11.60,2025/6/2,13:32:51,0.56,1026.50,-1.01,9.51,-0.87,-0.01,-0.02,0.10,0
166790,-22.590933,-42.764537,12,11.60,2025/6/2,13:32:51,0.57,1026.50,-0.81,9.53,-0.81,-0.01,0.26,-0.11,0
167030,-22.590932,-42.764537,12,11.60,2025/6/2,13:32:52,0.52,1026.51,-0.95,9.62,-1.14,-0.10,-0.00,0.24,0
167270,-22.590932,-42.764537,12,11.60,2025/6/2,13:32:52,0.52,1026.51,-0.98,9.35,-1.19,-0.06,0.24,-0.06,0
167615,-22.590932,-42.764537,12,11.60,2025/6/2,13:32:52,0.53,1026.51,-0.95,8.95,-0.95,-0.03,-0.08,0.04,0
167845,-22.590932,-42.764537,12,11.60,2025/6/2,13:32:52,0.49,1026.51,-0.72,9.53,-1.00,-0.08,-0.06,-0.10,0
168075,-22.590932,-42.764537,12,11.60,2025/6/2,13:32:53,0.43,1026.52,-1.06,9.31,-0.98,0.01,-0.10,0.21,0
168312,-22.590932,-42.764537,12,11.60,2025/6/2,13:32:53,0.59,1026.50,-1.03,9.39,-0.88,-0.01,-0.08,-0.15,0
168555,-22.590932,-42.764537,12,11.60,2025/6/2,13:32:53,0.44,1026.52,-1.15,9.59,-0.92,-0.05,0.03,-0.02,0
168791,-22.590932,-42.764537,12,11.60,2025/6/2,13:32:53,0.57,1026.50,-1.20,9.57,-0.89,0.01,-0.02,0.07,0
169030,-22.590932,-42.764536,12,11.60,2025/6/2,13:32:54,0.71,1026.49,-1.27,9.45,-0.86,-0.01,0.00,0.02,0
169269,-22.590932,-42.764536,12,11.60,2025/6/2,13:32:54,0.49,1026.51,-1.17,9.53,-0.91,-0.02,-0.03,0.03,0
169509,-22.590932,-42.764536,12,11.60,2025/6/2,13:32:54,0.47,1026.51,-1.18,9.44,-0.93,-0.04,-0.02,0.02,0
169748,-22.590932,-42.764536,12,11.60,2025/6/2,13:32:54,0.50,1026.51,-1.19,9.51,-0.92,-0.02,0.02,0.05,0
169992,-22.590932,-42.764536,12,11.50,2025/6/2,13:32:55,0.63,1026.49,-1.24,9.33,-0.96,-0.02,-0.01,0.03,0
170239,-22.590932,-42.764536,12,11.50,2025/6/2,13:32:55,0.57,1026.50,-1.08,9.52,-0.91,-0.00,0.04,0.05,0
170482,-22.590932,-42.764536,12,11.50,2025/6/2,13:32:55,0.44,1026.52,-1.04,9.41,-0.85,-0.04,-0.01,0.06,0
170726,-22.590932,-42.764536,12,11.50,2025/6/2,13:32:55,0.17,1026.55,-1.09,9.54,-0.93,-0.02,0.02,0.05,0
170976,-22.590932,-42.764536,12,11.50,2025/6/2,13:32:56,0.50,1026.51,-0.96,9.57,-0.83,-0.02,-0.01,0.04,0
171230,-22.590932,-42.764536,12,11.50,2025/6/2,13:32:56,0.55,1026.51,-0.92,9.56,-0.86,-0.09,-0.01,0.08,0
171583,-22.590932,-42.764536,12,11.50,2025/6/2,13:32:56,0.67,1026.49,-0.50,9.60,-0.83,-0.03,0.08,0.13,0
171824,-22.590932,-42.764536,12,11.50,2025/6/2,13:32:56,0.43,1026.52,-0.16,9.44,-0.61,-0.14,0.01,0.20,0
172063,-22.590931,-42.764536,12,11.50,2025/6/2,13:32:57,0.57,1026.50,-0.28,10.19,-0.22,-0.07,0.08,0.02,0
172319,-22.590931,-42.764536,12,11.50,2025/6/2,13:32:57,0.54,1026.51,-0.03,11.30,0.07,-0.14,-0.20,0.15,0
172568,-22.590931,-42.764536,12,11.50,2025/6/2,13:32:57,0.79,1026.48,0.78,10.11,-0.39,0.29,-1.14,0.29,0
172820,-22.590931,-42.764536,12,11.50,2025/6/2,13:32:57,0.83,1026.47,0.18,8.77,-0.79,0.16,-1.24,-0.31,0
173073,-22.590932,-42.764537,12,11.90,2025/6/2,13:32:58,0.71,1026.48,-0.52,8.22,-0.92,-0.25,-0.77,-0.07,0
173320,-22.590932,-42.764537,12,11.90,2025/6/2,13:32:58,0.93,1026.46,-0.35,9.03,-0.89,-0.01,-0.41,0.17,0
173568,-22.590932,-42.764537,12,11.90,2025/6/2,13:32:58,1.05,1026.44,0.07,9.49,-0.76,-0.04,-0.03,-0.02,0
173822,-22.590932,-42.764537,12,11.90,2025/6/2,13:32:58,0.90,1026.46,0.00,9.53,-0.45,-0.08,0.02,0.08,0
174077,-22.590933,-42.764537,11,12.00,2025/6/2,13:32:59,0.90,1026.46,0.02,9.62,-0.57,-0.01,-0.12,0.00,0
174334,-22.590933,-42.764537,11,12.00,2025/6/2,13:32:59,0.60,1026.50,0.03,9.48,-0.49,-0.05,-0.18,0.06,0
174591,-22.590933,-42.764537,11,12.00,2025/6/2,13:32:59,0.64,1026.49,0.24,9.79,-0.40,-0.07,-0.12,-0.02,0
174847,-22.590933,-42.764537,11,12.00,2025/6/2,13:32:59,0.90,1026.47,0.02,9.53,-0.31,0.03,-0.02,0.05,0
175110,-22.590934,-42.764537,12,12.00,2025/6/2,13:33:0,0.80,1026.47,0.10,9.65,-0.42,-0.01,-0.03,0.01,0
175367,-22.590934,-42.764537,12,12.00,2025/6/2,13:33:0,1.03,1026.45,0.03,9.65,-0.62,-0.04,-0.03,0.05,0
175761,-22.590934,-42.764537,12,12.00,2025/6/2,13:33:0,0.57,1026.50,0.06,9.45,-0.48,0.01,-0.07,0.02,0
175987,-22.590934,-42.764537,12,12.00,2025/6/2,13:33:1,0.98,1026.45,0.08,9.77,-0.52,-0.06,-0.15,0.01,0
176218,-22.590934,-42.764537,12,12.00,2025/6/2,13:33:1,0.96,1026.46,0.15,9.59,-0.55,0.01,-0.04,0.05,0
176444,-22.590934,-42.764537,12,12.00,2025/6/2,13:33:1,0.99,1026.45,-0.07,9.45,-0.50,-0.00,-0.09,0.04,0
176675,-22.590934,-42.764537,12,12.00,2025/6/2,13:33:1,1.01,1026.45,0.21,9.69,-0.60,-0.02,-0.05,-0.03,0
176908,-22.590934,-42.764537,12,12.00,2025/6/2,13:33:2,0.91,1026.46,0.01,9.58,-0.66,-0.01,-0.01,0.05,0
177149,-22.590934,-42.764537,12,11.90,2025/6/2,13:33:2,0.97,1026.45,0.04,9.74,-0.71,-0.04,-0.03,0.02,0
177385,-22.590934,-42.764537,12,11.90,2025/6/2,13:33:2,0.96,1026.46,0.10,9.51,-0.79,0.00,0.02,0.07,0
177618,-22.590934,-42.764537,12,11.90,2025/6/2,13:33:2,0.97,1026.45,0.28,9.58,-0.58,0.00,0.03,-0.02,0
177853,-22.590934,-42.764537,12,11.90,2025/6/2,13:33:2,1.10,1026.44,0.15,9.56,-0.62,-0.02,-0.02,0.05,0
178088,-22.590934,-42.764538,12,11.90,2025/6/2,13:33:3,1.16,1026.43,-0.03,9.27,-0.63,-0.07,-0.09,0.05,0
178332,-22.590934,-42.764538,12,11.90,2025/6/2,13:33:3,0.94,1026.46,-0.19,9.33,-0.84,0.00,-0.10,0.07,0
178573,-22.590934,-42.764538,12,11.90,2025/6/2,13:33:3,0.95,1026.46,0.51,9.73,-0.87,0.23,0.05,0.01,0
178815,-22.590934,-42.764538,12,11.90,2025/6/2,13:33:3,0.88,1026.46,0.48,8.94,-0.84,-0.12,0.82,0.36,0
179056,-22.590934,-42.764537,12,11.80,2025/6/2,13:33:4,0.58,1026.50,-0.34,10.00,-0.28,-0.05,-0.27,-0.60,0
179309,-22.590934,-42.764537,12,11.80,2025/6/2,13:33:4,0.66,1026.49,-0.24,9.75,-0.62,0.10,0.22,0.09,0
179652,-22.590934,-42.764537,12,11.80,2025/6/2,13:33:4,0.62,1026.50,-0.06,9.47,-0.58,-0.12,-0.23,0.08,0
179891,-22.590935,-42.764537,12,11.80,2025/6/2,13:33:5,0.80,1026.47,-0.12,9.53,-0.66,-0.01,-0.07,0.08,0
180128,-22.590935,-42.764537,12,11.70,2025/6/2,13:33:5,0.77,1026.48,0.01,9.68,-0.56,-0.03,0.07,0.03,0
180365,-22.590935,-42.764537,12,11.70,2025/6/2,13:33:5,0.90,1026.46,0.07,9.53,-0.61,-0.05,-0.02,0.02,0
180608,-22.590935,-42.764537,12,11.70,2025/6/2,13:33:5,0.78,1026.48,0.00,9.53,-0.48,-0.03,-0.03,0.04,0
180848,-22.590935,-42.764537,12,11.70,2025/6/2,13:33:5,1.02,1026.45,0.12,9.66,-0.42,-0.10,-0.10,0.03,0
181089,-22.590935,-42.764537,12,11.70,2025/6/2,13:33:6,0.81,1026.47,0.15,9.66,-0.19,-0.01,0.09,0.01,0
181331,-22.590935,-42.764537,12,11.70,2025/6/2,13:33:6,0.79,1026.48,0.11,9.62,-0.09,0.00,0.04,0.08,0
181572,-22.590935,-42.764537,12,11.70,2025/6/2,13:33:6,0.93,1026.46,0.17,9.49,-0.23,-0.04,-0.10,0.04,0
181821,-22.590935,-42.764537,12,11.70,2025/6/2,13:33:6,0.91,1026.46,0.16,9.58,-0.27,-0.04,0.04,0.06,0
182065,-22.590936,-42.764537,12,11.70,2025/6/2,13:33:7,0.93,1026.46,0.21,9.48,-0.17,-0.02,0.04,0.02,0
182310,-22.590936,-42.764537,12,11.70,2025/6/2,13:33:7,0.74,1026.48,0.15,9.68,-0.13,-0.00,-0.00,0.02,0
182565,-22.590936,-42.764537,12,11.70,2025/6/2,13:33:7,0.73,1026.48,0.16,9.50,-0.29,-0.02,-0.05,0.04,0
182818,-22.590936,-42.764537,12,11.70,2025/6/2,13:33:7,0.85,1026.47,0.16,9.60,-0.35,0.01,-0.04,-0.02,0
183070,-22.590936,-42.764537,12,11.80,2025/6/2,13:33:8,0.97,1026.45,0.04,9.58,-0.30,-0.03,-0.04,0.02,0
183326,-22.590936,-42.764537,12,11.80,2025/6/2,13:33:8,0.68,1026.49,0.16,9.58,-0.38,-0.02,-0.00,0.04,0
183686,-22.590936,-42.764537,12,11.80,2025/6/2,13:33:8,0.64,1026.49,0.01,9.60,-0.48,-0.08,0.03,0.05,0
183921,-22.590937,-42.764537,12,11.80,2025/6/2,13:33:9,0.74,1026.48,0.09,9.73,-0.08,0.00,0.05,0.00,0
184161,-22.590937,-42.764537,12,11.80,2025/6/2,13:33:9,0.66,1026.49,0.37,9.39,-0.20,-0.05,0.07,0.09,0
184403,-22.590937,-42.764537,12,11.80,2025/6/2,13:33:9,0.81,1026.47,0.21,9.27,-0.25,0.03,-0.16,0.03,0
184651,-22.590937,-42.764537,12,11.80,2025/6/2,13:33:9,0.90,1026.46,0.30,9.60,-0.17,-0.06,-0.05,0.04,0
184903,-22.590938,-42.764537,12,11.80,2025/6/2,13:33:10,0.71,1026.49,0.31,9.55,-0.11,0.00,-0.01,0.06,0
185158,-22.590938,-42.764537,12,11.80,2025/6/2,13:33:10,0.80,1026.47,0.28,9.73,-0.16,-0.00,-0.00,0.00,0
185452,-22.590938,-42.764537,12,11.80,2025/6/2,13:33:10,0.88,1026.45,0.19,9.48,-0.06,0.00,0.13,0.08,0
185676,-22.590938,-42.764537,12,11.80,2025/6/2,13:33:10,0.79,1026.48,0.39,9.39,-0.33,0.05,0.01,-0.05,0
185912,-22.590938,-42.764536,12,11.80,2025/6/2,13:33:11,0.97,1026.47,0.19,9.61,-0.11,-0.02,0.04,0.05,0
186144,-22.590938,-42.764536,12,11.80,2025/6/2,13:33:11,0.81,1026.47,0.32,9.73,-0.45,-0.05,-0.06,0.06,0
186381,-22.590938,-42.764536,12,11.80,2025/6/2,13:33:11,0.80,1026.47,0.34,9.59,-0.30,-0.02,-0.01,-0.00,0
186620,-22.590938,-42.764536,12,11.80,2025/6/2,13:33:11,0.97,1026.45,0.34,9.40,-0.41,0.06,-0.05,0.07,0
186858,-22.590939,-42.764536,12,11.80,2025/6/2,13:33:12,1.01,1026.45,0.52,9.48,-0.48,-0.09,-0.03,-0.02,0
187105,-22.590939,-42.764536,12,11.90,2025/6/2,13:33:12,0.83,1026.47,0.26,9.61,-0.41,-0.04,0.03,0.04,0
187342,-22.590939,-42.764536,12,11.90,2025/6/2,13:33:12,0.75,1026.48,0.36,9.63,-0.24,-0.01,-0.02,0.03,0
187690,-22.590939,-42.764536,12,11.90,2025/6/2,13:33:12,0.85,1026.47,0.37,9.60,-0.46,-0.02,-0.02,0.03,0
187929,-22.590940,-42.764536,12,11.90,2025/6/2,13:33:13,0.73,1026.48,0.26,9.53,-0.40,-0.01,-0.03,0.04,0
188167,-22.590940,-42.764536,12,11.90,2025/6/2,13:33:13,0.83,1026.47,0.30,9.53,-0.44,-0.02,-0.02,0.04,0
188403,-22.590940,-42.764536,12,11.90,2025/6/2,13:33:13,0.65,1026.49,0.24,9.56,-0.42,-0.03,0.01,0.03,0
188638,-22.590940,-42.764536,12,11.90,2025/6/2,13:33:13,0.93,1026.46,0.38,9.66,-0.46,-0.05,-0.01,0.04,0
188872,-22.590940,-42.764536,12,11.90,2025/6/2,13:33:14,0.73,1026.48,0.38,9.54,-0.44,-0.01,0.00,-0.00,0
189105,-22.590940,-42.764536,12,11.90,2025/6/2,13:33:14,0.64,1026.49,0.24,9.63,-0.37,-0.06,-0.04,0.04,0
189345,-22.590940,-42.764536,12,11.90,2025/6/2,13:33:14,0.85,1026.47,0.29,9.58,-0.45,-0.03,0.04,0.01,0
189588,-22.590940,-42.764536,12,11.90,2025/6/2,13:33:14,0.91,1026.46,0.37,9.59,-0.36,-0.00,-0.03,0.04,0
189825,-22.590940,-42.764536,12,11.90,2025/6/2,13:33:14,0.67,1026.49,0.30,9.54,-0.41,-0.02,-0.06,0.03,0
190068,-22.590940,-42.764536,12,12.00,2025/6/2,13:33:15,0.85,1026.47,0.36,9.59,-0.46,0.02,-0.05,0.02,0
190313,-22.590940,-42.764536,12,12.00,2025/6/2,13:33:15,0.71,1026.48,0.36,9.58,-0.41,-0.02,-0.01,0.06,0
190560,-22.590940,-42.764536,12,12.00,2025/6/2,13:33:15,0.87,1026.47,0.35,9.65,-0.46,-0.06,-0.02,0.00,0
190804,-22.590940,-42.764536,12,12.00,2025/6/2,13:33:15,0.76,1026.48,0.33,9.64,-0.33,-0.01,0.05,0.03,0
191052,-22.590941,-42.764536,12,12.00,2025/6/2,13:33:16,1.04,1026.45,0.38,9.60,-0.27,-0.06,0.00,0.04,0
191300,-22.590941,-42.764536,12,12.00,2025/6/2,13:33:16,0.82,1026.47,0.26,9.63,-0.36,-0.03,0.02,0.04,0
191659,-22.590941,-42.764536,12,12.00,2025/6/2,13:33:16,0.73,1026.48,0.29,9.57,-0.38,-0.03,0.01,0.04,0
191900,-22.590941,-42.764535,12,12.00,2025/6/2,13:33:17,0.96,1026.45,0.34,9.67,-0.24,-0.00,-0.05,0.04,0
192146,-22.590941,-42.764535,12,12.00,2025/6/2,13:33:17,0.71,1026.49,0.35,9.60,-0.30,-0.01,-0.03,0.02,0
192391,-22.590941,-42.764535,12,12.00,2025/6/2,13:33:17,0.99,1026.45,0.33,9.68,-0.39,0.01,-0.03,0.02,0
192641,-22.590941,-42.764535,12,12.00,2025/6/2,13:33:17,1.00,1026.45,0.29,9.48,-0.55,-0.03,-0.03,0.05,0
192893,-22.590941,-42.764535,12,12.00,2025/6/2,13:33:18,0.94,1026.46,0.34,9.48,-0.56,-0.04,0.00,0.01,0
193142,-22.590941,-42.764535,12,12.10,2025/6/2,13:33:18,0.91,1026.46,0.31,9.56,-0.37,-0.01,-0.02,0.03,0
193393,-22.590941,-42.764535,12,12.10,2025/6/2,13:33:18,0.83,1026.47,0.33,9.61,-0.39,-0.04,-0.01,0.03,0
193645,-22.590941,-42.764535,12,12.10,2025/6/2,13:33:18,0.59,1026.50,0.35,9.53,-0.34,-0.02,0.01,0.03,0
193893,-22.590942,-42.764535,12,12.10,2025/6/2,13:33:19,0.85,1026.47,0.31,9.57,-0.46,-0.04,-0.01,0.01,0
194149,-22.590942,-42.764535,12,12.10,2025/6/2,13:33:19,0.77,1026.48,0.27,9.51,-0.34,-0.03,-0.02,0.03,0
194406,-22.590942,-42.764535,12,12.10,2025/6/2,13:33:19,0.90,1026.46,0.19,9.56,-0.41,0.02,-0.02,0.03,0
194661,-22.590942,-42.764535,12,12.10,2025/6/2,13:33:19,0.80,1026.47,0.23,9.57,-0.45,-0.02,-0.06,0.03,0
194919,-22.590942,-42.764535,12,12.10,2025/6/2,13:33:20,0.72,1026.48,0.20,9.58,-0.50,-0.03,-0.04,0.04,0
195172,-22.590942,-42.764535,12,12.10,2025/6/2,13:33:20,0.93,1026.46,0.26,9.59,-0.31,-0.02,0.01,-0.00,0
195467,-22.590942,-42.764535,12,12.10,2025/6/2,13:33:20,0.80,1026.47,0.19,9.50,-0.15,-0.02,0.01,0.06,0
195809,-22.590942,-42.764535,12,12.10,2025/6/2,13:33:20,0.80,1026.47,0.25,9.44,-0.37,-0.01,0.00,0.03,0
196040,-22.590942,-42.764535,12,12.10,2025/6/2,13:33:21,0.90,1026.46,0.22,9.56,-0.32,-0.04,-0.00,0.03,0
196279,-22.590942,-42.764535,12,12.10,2025/6/2,13:33:21,0.93,1026.46,0.17,9.58,-0.22,-0.03,0.06,0.11,0
196514,-22.590942,-42.764535,12,12.10,2025/6/2,13:33:21,0.99,1026.45,0.36,9.43,-0.17,-0.04,0.12,0.07,0
196744,-22.590942,-42.764535,12,12.10,2025/6/2,13:33:21,0.68,1026.49,0.41,9.28,-0.28,-0.06,0.13,0.11,0
196971,-22.590943,-42.764535,12,12.10,2025/6/2,13:33:22,0.89,1026.46,0.66,9.29,-0.20,-0.11,0.16,0.26,0
197205,-22.590943,-42.764535,12,12.10,2025/6/2,13:33:22,0.87,1026.47,0.65,9.67,0.05,0.07,0.23,0.06,0
197433,-22.590943,-42.764535,12,12.10,2025/6/2,13:33:22,0.86,1026.47,0.52,10.13,-0.06,0.02,0.65,-0.37,0
197667,-22.590943,-42.764535,12,12.10,2025/6/2,13:33:22,0.72,1026.48,0.63,9.64,0.02,0.02,0.18,-0.01,0
197897,-22.590943,-42.764533,12,12.10,2025/6/2,13:33:23,0.67,1026.51,0.40,9.78,0.09,-0.12,-0.06,0.04,0
198134,-22.590943,-42.764533,12,12.00,2025/6/2,13:33:23,0.74,1026.48,0.39,9.58,0.04,-0.05,-0.17,0.04,0
198378,-22.590943,-42.764533,12,12.00,2025/6/2,13:33:23,0.61,1026.50,0.17,9.60,-0.06,0.02,-0.14,0.07,0
198621,-22.590943,-42.764533,12,12.00,2025/6/2,13:33:23,0.57,1026.50,0.53,9.59,-0.10,0.06,-0.10,0.12,0
198858,-22.590943,-42.764533,12,12.00,2025/6/2,13:33:24,0.59,1026.50,0.49,9.51,0.02,-0.09,-0.10,0.04,0
199100,-22.590943,-42.764533,12,12.00,2025/6/2,13:33:24,0.80,1026.47,0.74,9.36,0.05,-0.02,-0.19,0.11,0
199344,-22.590943,-42.764533,12,12.00,2025/6/2,13:33:24,0.61,1026.50,0.67,9.70,0.10,-0.16,-0.23,-0.08,0
199693,-22.590943,-42.764533,12,12.00,2025/6/2,13:33:24,0.76,1026.48,0.60,9.53,0.04,0.04,0.07,0.03,0
199925,-22.590943,-42.764533,12,12.00,2025/6/2,13:33:25,0.69,1026.49,0.55,9.49,-0.06,-0.05,0.15,0.00,0
200161,-22.590943,-42.764533,12,12.00,2025/6/2,13:33:25,0.72,1026.48,0.58,9.70,-0.09,-0.02,0.00,-0.08,0
200412,-22.590943,-42.764533,12,12.00,2025/6/2,13:33:25,0.69,1026.49,0.53,9.80,0.05,-0.08,-0.10,0.06,0
200657,-22.590943,-42.764533,12,12.00,2025/6/2,13:33:25,0.45,1026.52,0.51,9.84,0.32,0.09,-0.17,0.13,0
200894,-22.590944,-42.764533,12,12.00,2025/6/2,13:33:26,0.77,1026.48,0.60,8.99,-0.35,0.04,-0.03,0.09,0
201140,-22.590944,-42.764533,12,12.00,2025/6/2,13:33:26,0.54,1026.51,0.50,9.81,0.05,-0.25,-0.16,-0.07,0
201388,-22.590944,-42.764533,12,12.00,2025/6/2,13:33:26,0.65,1026.49,0.73,9.46,0.17,0.12,0.13,-0.00,0
201626,-22.590944,-42.764533,12,12.00,2025/6/2,13:33:26,0.73,1026.48,0.38,9.66,0.06,-0.02,-0.10,0.03,0
201870,-22.590944,-42.764533,12,12.00,2025/6/2,13:33:27,0.77,1026.48,0.39,9.48,0.24,0.03,-0.08,0.03,0
202118,-22.590944,-42.764533,12,12.00,2025/6/2,13:33:27,0.65,1026.49,0.45,9.86,0.13,-0.03,-0.04,-0.11,0
202372,-22.590944,-42.764533,12,12.00,2025/6/2,13:33:27,0.63,1026.49,0.19,8.96,-0.22,-0.08,0.32,0.14,0
202627,-22.590944,-42.764533,12,12.00,2025/6/2,13:33:27,0.66,1026.49,0.68,9.59,0.34,-0.11,0.21,-0.17,0
202880,-22.590945,-42.764532,12,12.00,2025/6/2,13:33:28,0.74,1026.48,0.22,9.87,0.24,0.08,-0.21,0.08,0
203127,-22.590945,-42.764532,12,12.00,2025/6/2,13:33:28,0.69,1026.49,-0.12,9.62,0.09,0.10,-0.15,0.12,0
203382,-22.590945,-42.764532,12,12.00,2025/6/2,13:33:28,0.60,1026.50,0.28,9.26,-0.00,-0.13,0.14,-0.01,0
203743,-22.590945,-42.764532,12,12.00,2025/6/2,13:33:28,0.62,1026.50,0.28,9.51,0.15,-0.02,0.07,0.08,0
203982,-22.590946,-42.764531,12,12.00,2025/6/2,13:33:29,0.66,1026.49,0.24,9.21,-0.07,-0.04,-0.07,0.07,0
204234,-22.590946,-42.764531,12,12.00,2025/6/2,13:33:29,0.71,1026.49,0.27,9.27,-0.08,-0.06,-0.09,-0.01,0
204484,-22.590946,-42.764531,12,12.00,2025/6/2,13:33:29,0.79,1026.48,0.25,9.19,0.06,0.01,0.03,0.04,0
204733,-22.590946,-42.764531,12,12.00,2025/6/2,13:33:29,0.59,1026.50,0.18,9.44,0.23,-0.03,-0.05,0.04,0
204991,-22.590946,-42.764531,12,12.00,2025/6/2,13:33:30,0.68,1026.49,0.07,9.53,0.16,-0.00,-0.06,-0.01,0
205242,-22.590946,-42.764531,12,12.00,2025/6/2,13:33:30,0.71,1026.49,-0.02,9.66,0.32,-0.02,0.00,-0.01,0
205531,-22.590946,-42.764531,12,12.00,2025/6/2,13:33:30,0.61,1026.50,0.04,9.44,0.19,-0.09,-0.03,-0.02,0
205765,-22.590946,-42.764531,12,12.00,2025/6/2,13:33:30,0.60,1026.50,-0.06,9.56,0.31,0.07,0.03,-0.01,0
205995,-22.590946,-42.764531,12,12.00,2025/6/2,13:33:31,0.82,1026.47,-0.14,9.50,0.29,-0.05,-0.04,0.03,0
206238,-22.590946,-42.764531,12,12.00,2025/6/2,13:33:31,0.68,1026.49,-0.09,9.59,0.25,-0.04,-0.01,0.02,0
206476,-22.590946,-42.764531,12,12.00,2025/6/2,13:33:31,0.78,1026.48,-0.04,9.64,0.25,0.02,0.00,0.03,0
206708,-22.590946,-42.764531,12,12.00,2025/6/2,13:33:31,0.79,1026.48,-0.12,9.57,0.39,-0.04,-0.04,0.02,0
206949,-22.590946,-42.764530,12,12.00,2025/6/2,13:33:32,0.56,1026.50,-0.01,9.66,0.25,0.01,-0.07,0.04,0
207193,-22.590946,-42.764530,12,12.00,2025/6/2,13:33:32,0.62,1026.50,-0.18,9.54,0.21,-0.07,0.04,0.03,0
207437,-22.590946,-42.764530,12,12.00,2025/6/2,13:33:32,0.68,1026.49,-0.06,9.55,0.25,-0.02,0.05,-0.01,0
207779,-22.590946,-42.764530,12,12.00,2025/6/2,13:33:32,0.48,1026.51,-0.10,9.44,0.24,-0.06,-0.03,-0.05,0
208010,-22.590946,-42.764530,12,11.90,2025/6/2,13:33:33,0.67,1026.49,0.14,9.12,-0.18,-0.01,-0.10,0.32,0
208244,-22.590946,-42.764530,12,11.90,2025/6/2,13:33:33,0.71,1026.50,0.00,9.77,0.45,0.30,0.17,-0.13,0
208475,-22.590946,-42.764530,12,11.90,2025/6/2,13:33:33,0.70,1026.49,0.07,9.49,-0.09,-0.19,-0.02,0.04,0
208717,-22.590946,-42.764530,12,11.90,2025/6/2,13:33:33,0.48,1026.51,0.05,9.61,0.03,-0.12,-0.14,0.05,0
208962,-22.590946,-42.764530,12,11.90,2025/6/2,13:33:34,0.43,1026.52,-0.00,9.28,0.05,0.03,-0.04,0.04,0
209201,-22.590946,-42.764530,12,11.90,2025/6/2,13:33:34,0.65,1026.49,0.00,9.68,-0.05,-0.08,-0.05,-0.00,0
209442,-22.590946,-42.764530,12,11.90,2025/6/2,13:33:34,0.73,1026.48,-0.02,9.53,0.06,0.00,0.02,0.04,0
209680,-22.590946,-42.764530,12,11.90,2025/6/2,13:33:34,0.77,1026.48,0.05,9.45,0.01,-0.03,-0.01,0.03,0
209921,-22.590947,-42.764530,12,11.90,2025/6/2,13:33:35,0.76,1026.48,-0.08,9.52,0.18,0.01,-0.05,0.01,0
210162,-22.590947,-42.764530,12,11.90,2025/6/2,13:33:35,0.63,1026.49,-0.02,9.51,-0.05,-0.07,-0.05,0.07,0
210405,-22.590947,-42.764530,12,11.90,2025/6/2,13:33:35,0.47,1026.51,-0.17,9.53,0.07,0.02,0.06,-0.04,0
210651,-22.590947,-42.764530,12,11.90,2025/6/2,13:33:35,0.59,1026.50,0.02,9.60,0.09,-0.05,0.04,0.02,0
210893,-22.590947,-42.764530,12,11.90,2025/6/2,13:33:36,0.67,1026.49,-0.07,9.59,0.08,-0.01,-0.05,0.03,0
211146,-22.590947,-42.764530,12,11.90,2025/6/2,13:33:36,0.63,1026.50,-0.16,9.51,0.11,-0.02,-0.02,0.05,0
211396,-22.590947,-42.764530,12,11.90,2025/6/2,13:33:36,0.44,1026.52,-0.09,9.54,-0.06,-0.03,0.01,0.05,0
211753,-22.590947,-42.764530,12,11.90,2025/6/2,13:33:36,0.48,1026.51,-0.13,9.57,0.08,-0.03,0.01,0.01,0
211995,-22.590947,-42.764529,12,11.90,2025/6/2,13:33:37,0.41,1026.52,-0.11,9.61,0.10,-0.04,-0.05,0.03,0
212239,-22.590947,-42.764529,12,11.90,2025/6/2,13:33:37,0.43,1026.53,-0.19,9.56,0.14,-0.02,0.02,0.03,0
212483,-22.590947,-42.764529,12,11.90,2025/6/2,13:33:37,0.77,1026.48,-0.14,9.59,0.10,-0.04,0.02,0.03,0
212733,-22.590947,-42.764529,12,11.90,2025/6/2,13:33:37,0.52,1026.51,-0.03,9.52,0.03,0.01,0.01,0.07,0
212969,-22.590947,-42.764529,12,11.90,2025/6/2,13:33:38,0.64,1026.49,-0.10,9.57,0.05,-0.05,0.00,0.02,0
213227,-22.590947,-42.764529,12,11.90,2025/6/2,13:33:38,0.47,1026.52,-0.11,9.59,0.02,-0.02,0.03,0.04,0
213476,-22.590947,-42.764529,12,11.90,2025/6/2,13:33:38,0.68,1026.49,0.05,9.67,0.26,-0.02,0.00,0.02,0
213725,-22.590947,-42.764529,12,11.90,2025/6/2,13:33:38,1.11,1026.44,-0.06,9.54,0.03,-0.04,-0.06,0.05,0
213977,-22.590947,-42.764529,12,11.90,2025/6/2,13:33:39,0.79,1026.48,0.01,9.54,0.09,0.01,-0.01,0.03,0
214228,-22.590947,-42.764529,12,11.90,2025/6/2,13:33:39,0.61,1026.50,0.01,9.46,0.13,-0.03,-0.02,0.07,0
214482,-22.590947,-42.764529,12,11.90,2025/6/2,13:33:39,0.66,1026.49,-0.03,9.57,0.14,-0.07,0.01,0.00,0
